x1,x2,x3,x4,target,cat_var1,cat_var2,id
NA,-0.41154258597882015,0.4744335238831126,-0.3359551120398221,0,NA,-4,45
NA,-0.6475545411280008,-0.29637404545367846,-1.3876573523982647,0,NA,NA,46
NA,-1.4732096745145709,0.012736897437809676,0.6570740916743208,0,NA,NA,47
NA,0.35039155719893894,0.4531814718040359,-0.9223012066736849,0,NA,4,48
0.6660014312797191,-0.39303389131172706,-1.045156606039449,-0.8998464269924937,0,7,-4,49
0.5100880237415577,-0.4089772324887806,1.3380578309129487,0.885441712974895,0,5,-4,50
0.4253338710437562,-1.077912054192827,-0.33633085264404655,0.03117913933991597,0,4,NA,51
0.6111829471893759,-1.3217500845709431,-0.7834503696691667,-0.03089052007457144,0,6,NA,52
NA,1.294763078184345,0.5210186899597659,1.020951394133903,0,NA,13,53
1.1641677010549445,-0.2227364906802202,1.4792389376191948,-1.314048587177254,0,NA,-2,54
NA,-1.0306779018296595,1.435036383431418,0.44149508967922635,0,NA,NA,55
NA,2.464967520491783,-1.0485559322118005,0.20091149767143177,0,NA,25,56
1.1989897586926057,-1.054015394895546,0.35978071297527414,-0.08957495508657409,0,NA,NA,57
NA,0.3732651953036296,0.5042882735998478,2.0596388435992763,0,NA,4,58
0.804160878884581,-0.4955281189850397,-0.35566147417536936,0.3726415726578942,0,NA,-5,59
NA,0.03631589955682113,0.19072345405245716,-0.7154352924051128,0,NA,0,60
NA,-0.6565993981063662,-1.1635966947873657,-0.44434943903551816,0,NA,NA,61
0.4426377258819081,0.547064113050213,-0.33497866504187307,-0.8880387192616329,0,4,5,62
-0.04664411060337399,-0.7259059077362834,0.2825161409233897,-1.1765398622769956,1,0,NA,63
NA,1.4573383103143016,-0.9171223083116464,0.1682189316528967,0,NA,15,64
0.1788841291142668,-0.026748054808585876,0.4098935823990361,0.5694060693150852,0,2,0,65
0.3165245890748991,-1.2838592677086385,0.870722365289992,-0.08989447142556907,0,3,NA,66
0.2109818778285975,-1.599757795285453,-0.13569372388115972,-1.2853403859714183,1,2,NA,67
-0.02214735746098823,0.1678675863580636,0.15570663220112274,0.7532017222142483,0,0,2,68
1.6760644980426964,-0.6651918425094511,0.5439752475145544,0.8091906959439806,0,NA,NA,69
NA,-1.5585167095248427,0.7213805103095691,-1.8819567033171198,1,NA,NA,70
0.40543732980460345,1.0035887263815289,1.5353508675758825,-0.26154940240721497,0,4,10,71
0.06651413335754709,-1.263648548063048,1.394402753604178,-0.5566356592596592,0,1,NA,72
0.027802972171763685,0.03333060389169628,-2.3397501867399075,0.18584894314306105,0,0,0,73
0.40231226689209443,-1.619886709372834,1.7668886414204563,0.5459701695179977,0,4,NA,74
NA,1.130163859090903,1.2205666609307737,-0.12382791082522202,0,NA,11,75
-0.08340533194300495,1.1028230278627558,-1.009223787536019,-0.37695488756349793,0,-1,11,76
NA,-2.2065432482279905,2.1372545043820024,-1.1500750064800387,0,NA,NA,77
NA,0.18112426195186335,-0.9701034554549566,-2.583330180769935,1,NA,2,78
1.961470735862493,-0.234142512022709,-0.8253127890632777,1.411354611037194,0,NA,-2,79
0.7994518648758675,-0.31905237808620274,-0.7984515870916807,0.9737783489948922,0,NA,-3,80
0.8135322595526875,-0.38867223006613105,0.8926664411774567,-1.0644296825489403,1,NA,-4,81
NA,0.21922959067483008,-0.9704253210325884,-0.46339114858269775,0,NA,2,82
0.8040848914349743,2.0131190736228652,0.21151803932832267,-1.6114483753201814,0,NA,20,83
0.47748510098087066,-1.553409860852664,-0.008643343829832296,-0.37829407361744233,0,5,NA,84
NA,0.17379946026553617,-0.3661958156835622,-0.2786607831748483,0,NA,2,85
0.9545504993277302,-0.8024012105613875,0.7292946539460944,-0.187220495384365,0,NA,NA,86
NA,0.6581473164200258,-1.4536523358223021,-1.291960547404286,0,NA,7,87
NA,0.6250630767862219,2.2606825063564373,-0.9537669865061676,0,NA,6,88
NA,-1.4997140843279344,-0.47220355412856624,0.718919567593866,0,NA,NA,89
0.5610235792781362,1.2842651756321062,-0.3054555170537647,-0.48438276571206484,0,6,13,90
0.6199565948831897,-1.2933542741605732,-0.9402914854191772,1.5193966655801923,0,6,NA,91
NA,0.34741277283346467,-1.7372223625657774,0.42386810519905477,1,NA,3,92
-0.004429030912001542,0.2948089284002539,-0.7009591998528469,-1.8076614828055584,1,0,3,93
1.2007517392013718,-1.0361318927782532,-0.2167921548924552,0.6588078690927387,1,NA,NA,94
1.179421702102716,1.0388459354232054,0.7650507014876164,-0.6346504369649978,0,NA,10,95
0.6844720865297285,0.3520107947227388,0.883906438480271,-0.3759984754502096,0,7,4,96
NA,0.5685037040968414,-1.5571090857038434,0.6959755179161285,0,NA,6,97
NA,0.5551034740512484,0.2896427899974118,-0.6425585233154532,0,NA,6,98
1.5658287689374315,-0.1646250667960537,1.6464612157973708,0.787911195661199,0,NA,-2,99
NA,0.5382233084567564,1.1492179291899127,-0.07038161472422616,0,NA,5,100
NA,-1.176363807581802,1.3572357498273295,-0.932771610127689,0,NA,NA,101
0.6813940006220912,0.24096940211475054,0.712861518612553,0.4301220314566725,0,7,2,102
0.6102498914780872,-0.6373883216990303,-1.7451795204055256,-0.04152435029126225,0,6,NA,103
NA,0.7785824853115794,-0.18370595135493611,-0.9368281496848259,0,NA,8,104
-0.003880511374729613,-1.166427680471839,0.9485770481349585,1.746765167316507,0,0,NA,105
NA,0.08626272376562318,0.4782188660427112,-0.6956324389695236,0,NA,1,106
NA,1.024626022464399,-0.6878093951216939,1.532110245639538,0,NA,10,107
NA,-1.6234749259919856,0.09846993271596166,0.10432144317762584,0,NA,NA,108
-0.0975243974994351,-0.8555039362721529,-0.4917994849605362,2.551583236296536,0,-1,NA,109
0.6300008628311021,-0.02421325194841615,0.6209920110190303,-0.9962514398357222,0,6,0,110
0.46157167129694565,1.5291691062639052,-0.6109659374511333,-0.42832235894536025,0,5,15,111
NA,1.1476695658211424,0.45549815082799333,0.4164968330448453,0,NA,11,112
1.0527021701144934,1.267237798039683,-0.15852430050320337,2.3896790526128537,0,NA,13,113
NA,0.13094856639804345,0.1182783303509644,1.7978980929964654,0,NA,1,114
NA,0.639450560629677,0.10656055078149074,-0.5376327479452148,0,NA,6,115
NA,1.1255870728378001,-0.9423820556326985,-1.1064062371484058,0,NA,11,116
NA,0.12092076363743229,-0.6380360934701894,0.8821338569115297,0,NA,1,117
NA,-1.7545604173000477,-0.5967216114617633,-1.5962341029407983,0,NA,NA,118
0.18765073241784938,0.04154714390043593,0.25890154482222577,1.5424996039535204,0,2,0,119
0.008324382910014078,-2.4173908260688717,-2.933275809789953,0.3108506600015886,0,0,NA,120
0.16553065773615327,0.0063337564320560405,1.41431661318357,1.022544155400942,0,2,0,121
-0.08250332323998626,-0.4231037749875665,0.15540304028552354,1.638674165551899,0,-1,-4,122
0.723931756342836,-1.5910855726222755,-0.2978399065109047,0.8035357308516062,0,NA,NA,123
0.8580088471573233,0.2550788092342476,-0.8040215357898403,0.9345456181765694,0,NA,3,124
NA,-1.9273524894675422,0.23887071198208656,0.9569322528024349,0,NA,NA,125
NA,0.14421511913823357,1.5768552443210868,0.5539334636223902,0,NA,1,126
0.9476929584484314,0.11682085503454975,0.09686178511945528,-0.08297286590433545,0,NA,1,127
1.377367014900152,1.697997955831416,-0.44555383479834076,-0.6795435903714501,1,NA,17,128
1.3817801165541055,-0.5017162172471475,-0.9409844314439163,1.7791292352942558,0,NA,NA,129
0.5856584124336317,0.1844677838681826,0.396097349348348,-1.6429455928083125,1,6,2,130
1.316257309074449,-2.071461868987205,0.9987581682159715,-0.04018259074827251,0,NA,NA,131
1.4288311857705085,0.2619194500666541,-0.10407835921526393,0.4322037483954411,1,NA,3,132
1.038324943466956,-1.7223114836241573,-0.28439663682438215,0.6691591316707473,0,NA,NA,133
NA,1.314308404349331,0.21992738977086596,1.5390731733143186,0,NA,13,134
0.3382969553215192,1.238475363036904,1.1747085480156847,-0.4026579974404373,0,3,12,135
1.6092477857540037,-0.013005435329392655,1.7017466673626593,0.412362905638108,0,NA,0,136
NA,0.9966389797137518,-0.045009218817821356,0.9237262333803669,0,NA,10,137
NA,-0.15125612636592256,0.33560616197337845,1.65564815600138,0,NA,-2,138
NA,0.5036100692450698,0.3514178536304381,1.4523173440571757,0,NA,5,139
0.6378542646716376,0.7557868327455304,0.5353503162773525,-2.131960655650109,1,6,8,140
NA,2.190040634130484,1.2277321446368354,1.9634670610223304,0,NA,22,141
1.465338897137947,0.5774256638514748,0.8349473073201445,1.260941510745005,0,NA,6,142
1.818255985576942,0.7574483799565517,-0.08431881179994755,-0.7551842484360071,1,NA,8,143
0.09069175115894387,0.927260992182557,0.09987628936570844,-1.5240554096464147,0,1,9,144
NA,-0.16252905480698693,-1.1636455558932186,1.2277862937159236,0,NA,-2,145
2.037672261531391,-1.1414637213220273,-1.3331513402650306,0.5555950562937704,0,NA,NA,146
1.248389007252118,0.0849242818432709,0.722271032833333,0.5739592319513287,0,NA,1,147
1.9132342023963669,1.503862113953765,0.9181442843073343,-0.6302111044440688,0,NA,15,148
0.45528059790906367,-0.8418528241782111,1.476855907912831,-0.6378657412776034,0,5,NA,149
NA,0.37548905560097906,-1.2041147507529693,0.42945543780826956,0,NA,4,150
NA,-0.23551091307799707,-1.3511782286629228,1.691785449722329,0,NA,-2,151
2.1505156896513165,1.608057512063353,-1.000996089680726,0.5373909547952113,0,NA,16,152
0.3787838110019348,-1.6590441025793266,0.7118124009275913,0.013599649584988554,0,4,NA,153
0.2147003438823638,-1.1384555924214599,-0.5605214848597828,-0.5767453885131657,0,2,NA,154
NA,-0.3212299472641624,-1.7095101495878142,1.0797297489545516,0,NA,-3,155
0.1393038400562329,0.2955222461193433,0.5944386691393782,-0.4516093196270465,0,1,3,156
NA,0.205742871899202,1.2300216581605259,-1.0498183359657436,0,NA,2,157
NA,-1.8677896643873562,-1.2154231954665238,0.14853374937930355,0,NA,NA,158
NA,-0.8261735080928394,-0.9802333188313906,0.2523009340193721,0,NA,NA,159
NA,-0.30709199030172607,0.23193235110490085,1.9558513316348418,0,NA,-3,160
NA,0.4424423535411786,-0.12012483055604707,1.0019910725796743,0,NA,4,161
NA,0.15577898543320667,-0.2545069057853049,0.7204766539652522,0,NA,2,162
0.8047571872307738,0.19201141161322974,0.13756337982742595,0.8245760692261069,0,NA,2,163
NA,-0.9501787601523473,0.13236659506342463,-1.005415684908101,0,NA,NA,164
1.2524536231901167,0.04587203752265163,-1.7235221460429755,0.0027050941330352476,0,NA,0,165
0.4527816725837506,0.7166338852425599,-0.21298687404514138,-1.295642151235752,0,5,7,166
1.9133497616405073,-0.6148810750229959,0.6928121518595011,-1.6058979314141082,1,NA,NA,167
NA,-0.4478035532110998,0.8032235615881566,-0.37590908682881385,0,NA,-4,168
NA,0.6476893225442708,0.21366554613042152,-0.5181927597077086,0,NA,6,169
0.9659693292461236,-2.119011566353118,-1.2568385175938928,-0.041656384541508495,0,NA,NA,170
0.7928433187811362,-0.23509636264615003,0.01707959921488274,-0.01408844631595144,1,NA,-2,171
2.5711656487705334,-0.5939778487533572,0.6999834510929421,1.2373689965938806,0,NA,NA,172
0.487231741447479,-0.3895762089075978,-1.7901766309375877,-0.8161778077809714,1,5,-4,173
NA,1.984010250586394,1.0860966490640933,1.3868157391676745,0,NA,20,174
1.8479859714942528,0.0432049598078037,0.5669205193841784,-0.0036754029971106847,1,NA,0,175
NA,-0.38515900546948395,0.19429110220357346,1.935369712103544,0,NA,-4,176
0.5802741365852391,-0.8927748318608985,1.0864653191233618,-0.5456350288221496,0,6,NA,177
0.3624425385431812,1.5563775769257913,0.5097720398785487,0.6045052765409018,1,4,16,178
0.5582764070218168,-0.21302433555166425,0.8923294846854706,-2.2990316729013482,1,6,-2,179
0.15406495440308668,0.7111775646854798,-0.35159957466541697,-1.859736706841836,1,2,7,180
NA,0.7077451369191688,0.4533470135195632,-1.2174790870973138,0,NA,7,181
0.08047287643610287,-0.6123317409553353,-0.49587746930141585,0.295242189225484,0,1,NA,182
0.7801213722729448,2.360644266568557,-0.35800457626700954,0.5662601225849996,0,NA,24,183
0.6430148922360919,-0.20920970064291194,-0.9099757741066093,-1.1171524989865182,0,6,-2,184
NA,-0.0038260094724719205,-0.34797011566027325,0.437007610025527,0,NA,0,185
NA,-1.078997096920044,-1.0449342197704858,0.545316379990581,0,NA,NA,186
NA,-0.6256415772904454,0.3398342207876969,0.683660073883843,0,NA,NA,187
NA,-0.2285911988441106,-0.988836471271249,-1.6823021114177241,0,NA,-2,188
NA,-0.9171865505443849,0.38279428722101855,0.7431845074000574,0,NA,NA,189
NA,0.47765510277337364,1.7119598650388732,2.7110821640128284,0,NA,5,190
NA,-1.3999578659957919,-1.200393129714311,0.3061601288597684,0,NA,NA,191
0.3126232380407376,-0.2758454319780979,1.007226208095438,-2.178803681756808,1,3,-3,192
NA,1.3826989604643836,-0.08167488230442066,-1.0977366316875825,0,NA,14,193
NA,-0.23901275343268127,-0.14189395027876603,-1.3215884282565067,0,NA,-2,194
0.21558247977278072,-0.24022696621024797,-1.0784599029031203,-0.39268264020665367,1,2,-2,195
0.557137907307624,-2.4308444938845,0.12482508254633068,-1.277210795720401,0,6,NA,196
NA,-0.44098991577381114,1.680957897641793,-0.3495310598536909,0,NA,-4,197
NA,0.9265440531591018,0.7917097657654066,-1.8621394978237122,1,NA,9,198
NA,-1.340275788967729,-0.1441328118701511,-0.1550014578878299,0,NA,NA,199
NA,0.4305931667551744,0.5471915193287761,0.8975019112485348,0,NA,4,200
0.5808916615984644,-1.1465850587238775,2.423677067225088,0.7809053487709231,0,6,NA,201
1.0741498817456645,0.052597333688441064,-0.19004536481263,-0.8469151136314679,0,NA,1,202
NA,-0.05461100090133632,0.40236331332713593,-1.082107026712723,0,NA,-1,203
0.2973493788107655,-1.0960124355873646,0.6957121348154987,1.1310003764326888,0,3,NA,204
NA,-0.6212900019311353,-1.32579670162141,-1.4006225020321055,0,NA,NA,205
NA,-1.1917235041517,-1.6516935196922742,-0.25363567467024356,0,NA,NA,206
0.7372704079024734,-0.27151306371679856,1.4479727363756236,1.2007099787817612,1,NA,-3,207
0.9291459636396114,-0.18505186358771392,-0.054470372358119266,-0.5256663657246344,0,NA,-2,208
1.0172569535986713,-1.023991851619269,-1.3443092201030422,-0.13281190865131556,0,NA,NA,209
1.1553686300260901,0.5149155385502304,0.83008661539644,-2.2699804598879685,1,NA,5,210
1.1381720135573956,-0.748113512238989,-0.3912066055513255,-0.6982282120152944,1,NA,NA,211
NA,0.9428457184881365,0.1581999798757171,0.6462483795717268,0,NA,9,212
NA,1.2338658938049263,0.7067041065719232,0.7573912970816241,0,NA,12,213
1.550374552815504,1.0940180197746991,-2.780308286670671,0.5482651041563299,0,NA,11,214
NA,-1.4438582253558048,-0.29174095230990327,0.34191541250448493,0,NA,NA,215
0.8813388374230826,-0.31874874663648833,0.048094376303590994,0.4188815781319137,1,NA,-3,216
0.2649020221613395,1.3709262585076971,1.77928092662848,0.12294107092099453,0,3,14,217
0.3309639262116081,0.6370450048935286,0.9082931427288634,-1.0720140483139968,1,3,6,218
0.17740998324501175,0.2725871726760978,-0.18342435455034986,-0.7541174662723898,0,2,3,219
-0.05980129118118296,2.202445337620683,1.3089066317991633,-0.9304497208989637,0,-1,22,220
NA,0.14824547989666687,-2.520045581226675,0.26490796395058275,1,NA,1,221
0.5919739025797183,-0.06858240563338872,0.777633456458029,-0.8210889051995545,0,6,-1,222
NA,0.28165820751596576,-0.5485115994394292,-1.1155037870542457,0,NA,3,223
NA,-0.04682210733038573,0.38555423060108474,1.310056199131696,0,NA,0,224
0.5163528403061503,-0.2539381819848362,0.7250786777198254,-0.11293014224952287,0,5,-3,225
NA,1.5825285823763016,-0.7064709423369154,-0.4832111626253641,0,NA,16,226
NA,0.1795581312039916,-0.17196302102587735,0.844911510580631,0,NA,2,227
1.7189303847775068,0.3673386356224546,-0.23904300342006346,-2.5228375524092597,1,NA,4,228
NA,-2.1879569893711786,-0.48727124946213873,0.9220128454668448,0,NA,NA,229
1.354646522028594,2.1732154320873,-0.7995438346229998,-0.6670569106600603,1,NA,22,230
NA,0.6340623607780909,-1.9058198790275032,0.009964136087589804,0,NA,6,231
0.14173217417926762,-1.0033596621651926,0.4804348863932483,0.1535824230209942,0,1,NA,232
NA,-0.30383021390589865,0.4386201862770894,-0.5196264614534164,0,NA,-3,233
NA,-1.4594756231657633,2.074343305705324,0.9090579840876292,0,NA,NA,234
0.764515909272946,-0.4753145590659745,-1.9881164208260307,-0.08526970373886973,0,NA,-5,235
-0.03955549012271429,6.653696064342191e-4,-1.128255146890255,-1.7923613242342908,1,0,0,236
NA,0.09737969544994474,1.0932972101813245,1.5069935312934042,0,NA,1,237
NA,-0.3623560210421539,-0.2257193121959177,-0.9203002454002498,0,NA,-4,238
NA,0.14580634662323835,-0.4505632701994428,-0.38258847635530163,0,NA,1,239
NA,-0.07709123927051852,3.217624591253442,1.5059768137898413,0,NA,-1,240
1.2965599762129312,-1.2386745868567017,0.6069364127194083,-0.5238683670297026,0,NA,NA,241
NA,-0.6191128515013291,-0.8602111046685141,0.9516945771986646,0,NA,NA,242
NA,0.8515531504433241,1.6593226833419914,1.3098492669565285,0,NA,9,243
NA,1.3553166203778675,0.6729099445186628,1.3551041381342988,0,NA,14,244
NA,-0.6763679989801333,-0.21732202753100344,-0.2984293955993301,0,NA,NA,245
1.2103553612653288,-0.7048321337312534,0.5811417600695585,-2.393750694780555,1,NA,NA,246
NA,-3.653268285766839,0.05831248790852245,-0.880217388570702,0,NA,NA,247
0.2632879453056366,-1.29998206597639,-0.637181410642951,0.7174216914947356,0,3,NA,248
0.5460539752679506,-0.858843826506376,1.1712727233858213,-0.7278797660021344,0,5,NA,249
NA,0.6155681107084284,1.0041902722178369,-0.05319163244467612,0,NA,6,250
1.7639362037217707,-1.8697570709691675,0.27220584179495894,1.81718609655715,0,NA,NA,251
0.37342386074478234,-0.5015687591680933,1.822767420622713,-0.40472304460242203,0,4,NA,252
NA,0.39395498842528953,-1.036559172858085,0.6296212288402016,0,NA,4,253
NA,-0.47699223829242127,2.0064394361927858,1.8457483809436743,0,NA,-5,254
0.04959613640701298,-1.118014727840111,0.50640087741351,2.0151465302946048,0,0,NA,255
0.15846206061359333,-0.7749423268592942,-0.6946394194742509,-0.0038684521162936076,1,2,NA,256
NA,0.23252085320984975,-0.7227715952046363,-2.00130786038652,1,NA,2,257
NA,0.7641566031046302,-0.36336848414880657,-1.0860150833258155,0,NA,8,258
0.24266238134295184,1.1339705326896174,0.12436302047644548,0.07100941824845461,0,2,11,259
2.183517622733001,-0.10552243065368112,-0.09659533058388484,0.8702798708290761,1,NA,-1,260
0.3393569612749735,0.28748279882983124,-0.7199247177658277,-0.8172358218257597,0,3,3,261
1.4641441308077654,-0.19051950709099844,1.3125243261989266,-1.0514141059892061,1,NA,-2,262
1.4553261819763468,-0.013578579048251131,-0.551918617258196,0.07503692143647654,0,NA,0,263
NA,-1.3340176903850471,-0.7788386300455342,1.933671066411682,0,NA,NA,264
0.5427329718656971,-2.6445193347469997,-0.9743575436416931,0.47354838657000525,0,5,NA,265
NA,2.0031795371626178,-1.62581067476977,-0.03678651109733483,0,NA,20,266
NA,1.855186604614255,-0.18104441878115946,-1.8971077266002478,1,NA,19,267
NA,0.5094530344878972,0.32943377111472744,-0.16298350706030962,0,NA,5,268
0.1253140397225759,-0.8988899274861911,-0.9983106451062703,-1.4855790529500403,0,1,NA,269
NA,0.05088764215475815,-0.6127848574472811,0.59560267128864,0,NA,1,270
NA,1.1093308218274232,-0.6120166019705531,0.7055666097150252,0,NA,11,271
NA,-1.815493998566535,-1.3862719177524367,0.730620072694859,0,NA,NA,272
1.3243566717459545,-1.0878811687151644,-0.31634743823616474,-1.0578494129926495,0,NA,NA,273
NA,0.9256074832267471,-0.33277407459493563,-0.5677848184183851,0,NA,9,274
0.7295060030417286,0.36139811343621353,-0.6471381438244234,1.1960536890059095,0,NA,4,275
1.3573643665826391,-0.06414575127073405,-0.6086678952840331,0.4440644750323243,0,NA,-1,276
0.0038876746717973923,-1.0079364117877694,-0.3606202176364386,-1.7622922114706105,1,0,NA,277
0.700466433970721,0.9403382677328286,0.1865903792478721,-0.9743413577173313,0,NA,9,278
NA,0.514603911755267,0.30881728287022175,-0.10529318242154337,0,NA,5,279
0.3792282027901649,-0.47559240931711316,-0.07267759671104783,1.099945584339335,0,4,-5,280
NA,-2.246365357869797,1.5077327711354005,0.16325836353060227,0,NA,NA,281
NA,0.08000164509156564,0.06581096867455884,1.0662500273040405,0,NA,1,282
0.5065764716720735,-1.848769549128258,0.5543901092310999,0.31643238492851744,1,5,NA,283
NA,-0.8913992315308624,0.08002007051453303,-0.10347267725565137,0,NA,NA,284
0.5061259712214228,0.594572456827039,1.363988911251389,-0.5669839160664377,0,5,6,285
0.4038435287124048,-1.5253014941201926,0.7994439874735416,0.6742639909540868,0,4,NA,286
NA,1.5606702812869704,-0.24244496283754988,0.7834858692621892,0,NA,16,287
0.05976134024280068,1.5852374445851927,0.5230609875220533,-0.2050963754302146,0,1,16,288
0.3086975375588205,0.4296746415008367,-0.5938894555154028,-1.7234974991599668,1,3,4,289
1.3912492654001551,-1.3137832128570954,0.9904552752064646,-0.9833026863972817,1,NA,NA,290
NA,0.2907808702437383,0.29475821644817723,-0.7193106779394421,0,NA,3,291
1.1164883159866996,0.7726201434060442,-0.26567698817211743,-0.3427436104172757,0,NA,8,292
0.3540779299062739,-0.4728926244621914,-2.6754507097946694,-0.9280292792189713,0,4,-5,293
1.301334090662681,-0.40693658665429794,-0.594467760866185,-1.1591453214234269,1,NA,-4,294
0.7410274584823056,1.4311655971724295,-0.21387051719178388,-0.23288232780037516,0,NA,14,295
NA,-1.3150804711259914,0.9912060981507883,-1.4131430794539794,1,NA,NA,296
NA,-0.8456997405484104,-1.243795399618506,0.3042047823876948,0,NA,NA,297
NA,0.2114678718940119,1.6736844319905513,-1.0300714226588088,0,NA,2,298
0.24872042376830167,-0.16224085193215249,-1.4664427582268813,-0.6833974174861123,0,2,-2,299
1.7569175461928384,0.9817837547425167,-1.5100642514108304,-0.033204633491139744,0,NA,10,300
NA,0.271234730600692,0.6570486933476097,-0.4535554917567073,0,NA,3,301
0.4011373267298568,-0.06215252272995687,-0.8120181501805951,1.7344318439331565,0,4,-1,302
1.167466164318838,-0.10095041980729481,1.4720613896578678,-0.5024142309823312,0,NA,-1,303
NA,-0.643352515559066,1.2414720623503956,0.6006223490276698,0,NA,NA,304
NA,-1.5150798029743304,-0.26448493026599346,0.69423221164625,0,NA,NA,305
NA,-0.8361354980800603,-1.716118367909513,-0.11410955153412197,0,NA,NA,306
NA,-0.16895213161023123,-0.4939109193466974,-1.3864477910251807,0,NA,-2,307
0.024720994579236825,-0.4373679831005534,-1.3903451503553905,0.8715799782901437,0,0,-4,308
NA,0.24936176880819583,0.3838994312312061,2.1459853226881926,0,NA,2,309
0.9916842869201924,0.12593247401520305,-1.0487246767308194,0.046200824826149324,0,NA,1,310
2.072452184262893,0.4325495493840383,0.1149939797547861,-0.9251211791327408,1,NA,4,311
1.50796170842242,0.5775091102540458,-1.60180223074488,1.4425215792959543,0,NA,6,312
1.5180805197977323,-0.10239766314842615,-1.5148396883622839,0.47494890750401886,0,NA,-1,313
NA,-1.1445358972783002,-0.6892057280984922,-1.1731727899550377,0,NA,NA,314
0.4025653149837915,2.290342935955754,-0.0015285014442215593,1.4394750514813381,0,4,23,315
NA,1.4289409775263333,-1.0144523476637108,-0.7840139365311475,0,NA,14,316
0.6352456740275998,-1.5564446464980863,-0.9311139731808106,1.3443899095904104,0,6,NA,317
NA,-1.09951387256595,-0.29106276652403007,0.5263505055471533,0,NA,NA,318
-0.03168718585484354,-1.6046704356616366,-1.7356218292827768,0.46740870186814615,0,0,NA,319
0.4465343309778545,-2.7706917368418247,2.0869286414508395,0.7895204549653881,0,4,NA,320
